						10000	100000
9192	E	46434577	0				
9193	E	46443769	0				
9195	E	46452962	0				
9196	B	46462157	0				
9196	B	46471353	0				
9197	B	46480549	0				
9197	A	46489746	1				
9198	D	46498943	0				
9201	E	46508141	0				
9201	E	46517342	0				
9201	A	46526543	1				
9201	D	46535744	0				
9202	B	46544945	0				
9202	B	46554147	0				
9203	D	46563349	0				
9203	A	46572552	1				
9205	B	46581755	0				
9205	A	46590960	1				
9205	A	46600165	1				
9206	A	46609370	1				
9206	D	46618576	0				
9209	D	46627782	0				
9210	D	46636991	0				
9211	A	46646201	1				
9211	B	46655412	0				
9213	C	46664623	0				
9213	C	46673836	0				
9214	B	46683049	0				
9214	A	46692263	1				
9215	B	46701477	0				
9219	D	46710692	0				
9219	E	46719911	0				
9219	B	46729130	0				
9220	B	46738349	0				
9222	D	46747569	0				
9223	E	46756791	0				
9224	E	46766014	0				
9225	A	46775238	1				
9226	A	46784463	1				
9227	B	46793689	0				
9227	C	46802916	0				
9227	A	46812143	1				
9228	C	46821370	0				
9229	E	46830598	0				
9230	A	46839827	1				
9230	C	46849057	0				
9231	A	46858287	1				
9233	D	46867518	0				
9234	A	46876751	1				
9234	B	46885985	0				
9234	C	46895219	0				
9235	E	46904453	0				
9236	A	46913688	1				
9236	E	46922924	0				
9237	A	46932160	1				
9239	E	46941397	0				
9240	E	46950636	0				
9241	B	46959876	0				
9242	B	46969117	0				
9243	D	46978359	0				
9245	C	46987602	0				
9245	B	46996847	0				
9246	C	47006092	0				
9246	D	47015338	0				
9247	E	47024584	0				
9247	A	47033831	1				
9248	C	47043078	0				
9248	B	47052326	0				
9250	A	47061574	1				
9251	B	47070824	0				
9252	C	47080075	0				
9252	B	47089327	0				
9254	A	47098579	1				
9255	E	47107833	0				
9259	B	47117088	0				
9259	C	47126347	0				
9259	E	47135606	0				
9260	A	47144865	1				
9261	E	47154125	0				
9262	E	47163386	0				
9263	B	47172648	0				
9263	B	47181911	0				
9263	A	47191174	1				
9263	E	47200437	0				
9264	C	47209700	0				
9264	D	47218964	0				
9266	D	47228228	0				
9267	D	47237494	0				
9269	A	47246761	1				
9269	C	47256030	0				
9271	B	47265299	0				
9272	D	47274570	0				
9272	C	47283842	0				
9273	A	47293114	1				
9275	B	47302387	0				
9277	C	47311662	0				
9278	C	47320939	0				
9279	B	47330217	0				
9279	B	47339496	0				
9279	C	47348775	0				
9281	D	47358054	0				
9282	B	47367335	0				
9283	A	47376617	1				
9284	B	47385900	0				
9286	E	47395184	0				
9287	A	47404470	1				
9287	D	47413757	0				
9289	C	47423044	0				
9290	D	47432333	0				
9290	B	47441623	0				
9290	D	47450913	0				
9291	C	47460203	0				
9292	C	47469494	0				
9292	E	47478786	0				
9295	C	47488078	0				
9295	E	47497373	0				
9296	A	47506668	1				
9296	A	47515964	1				
9296	E	47525260	0				
9297	C	47534556	0				
9297	B	47543853	0				
9298	D	47553150	0				
9299	B	47562448	0				
9299	E	47571747	0				
9300	A	47581046	1				
9300	C	47590346	0				
9300	E	47599646	0				
9301	E	47608946	0				
9304	D	47618247	0				
9305	C	47627551	0				
9305	A	47636856	1				
9307	A	47646161	1				
9307	D	47655468	0				
9308	C	47664775	0				
9309	B	47674083	0				
9309	D	47683392	0				
9310	E	47692701	0				
9311	C	47702011	0				
9313	E	47711322	0				
9313	D	47720635	0				
9313	D	47729948	0				
9314	B	47739261	0				
9316	B	47748575	0				
9316	A	47757891	1				
9318	A	47767207	1				
9319	D	47776525	0				
9319	D	47785844	0				
9319	B	47795163	0				
9320	B	47804482	0				
9321	C	47813802	0				
9322	C	47823123	0				
9322	D	47832445	0				
9322	E	47841767	0				
9324	B	47851089	0				
9327	D	47860413	0				
9327	A	47869740	1				
9328	C	47879067	0				
9328	B	47888395	0				
9329	A	47897723	1				
9329	C	47907052	0				
9329	C	47916381	0				
9330	A	47925710	1				
9330	D	47935040	0				
9332	A	47944370	1				
9333	D	47953702	0				
9333	E	47963035	0				
9338	A	47972368	1				
9338	B	47981706	0				
9338	C	47991044	0				
9338	E	48000382	0				
9339	B	48009720	0				
9340	B	48019059	0				
9340	D	48028399	0				
9340	B	48037739	0				
9342	D	48047079	0				
9342	B	48056421	0				
9342	D	48065763	0				
9342	A	48075105	1				
9343	A	48084447	1				
9344	D	48093790	0				
9345	B	48103134	0				
9345	C	48112479	0				
9345	C	48121824	0				
9345	C	48131169	0				
9345	D	48140514	0				
9346	A	48149859	1				
9346	C	48159205	0				
9347	D	48168551	0				
9347	D	48177898	0				
9348	D	48187245	0				
9348	B	48196593	0				
9348	D	48205941	0				
9348	A	48215289	1				
9349	B	48224637	0				
9349	A	48233986	1				
9349	D	48243335	0				
9351	A	48252684	1				
9351	D	48262035	0				
9352	C	48271386	0				
9352	E	48280738	0				
9353	D	48290090	0				
9353	C	48299443	0				
9354	E	48308796	0				
9354	B	48318150	0				
9355	C	48327504	0				
9355	A	48336859	1				
9357	C	48346214	0				
9358	B	48355571	0				
9359	C	48364929	0				
9362	E	48374288	0				
9363	A	48383650	1				
9363	B	48393013	0				
9364	A	48402376	1				
9366	B	48411740	0				
9366	C	48421106	0				
9366	A	48430472	1				
9370	C	48439838	0				
9371	B	48449208	0				
9371	C	48458579	0				
9372	A	48467950	1				
9372	D	48477322	0				
9373	B	48486694	0				
9373	A	48496067	1				
9373	E	48505440	0				
9374	C	48514813	0				
9376	E	48524187	0				
9376	C	48533563	0				
9377	E	48542939	0				
9377	B	48552316	0				
9377	B	48561693	0				
9377	A	48571070	1				
9377	E	48580447	0				
9378	D	48589824	0				
9379	D	48599202	0				
9380	C	48608581	0				
9380	B	48617961	0				
9381	D	48627341	0				
9382	D	48636722	0				
9383	A	48646104	1				
9383	C	48655487	0				
9384	B	48664870	0				
9384	C	48674254	0				
9385	D	48683638	0				
9386	D	48693023	0				
9387	E	48702409	0				
9387	E	48711796	0				
9389	B	48721183	0				
9389	B	48730572	0				
9389	D	48739961	0				
9389	E	48749350	0				
9390	E	48758739	0				
9390	C	48768129	0				
9392	A	48777519	1				
9394	E	48786911	0				
9395	C	48796305	0				
9398	D	48805700	0				
9400	A	48815098	1				
9401	A	48824498	1				
9401	B	48833899	0				
9401	C	48843300	0				
9402	E	48852701	0				
9402	C	48862103	0				
9404	B	48871505	0				
9404	E	48880909	0				
9405	A	48890313	1				
9405	E	48899718	0				
9405	B	48909123	0				
9408	A	48918528	1				
9408	C	48927936	0				
9410	A	48937344	1				
9410	A	48946754	1				
9411	E	48956164	0				
9413	A	48965575	1				
9413	B	48974988	0				
9414	C	48984401	0				
9414	A	48993815	1				
9415	C	49003229	0				
9415	E	49012644	0				
9415	A	49022059	1				
9416	B	49031474	0				
9416	D	49040890	0				
9418	A	49050306	1				
9418	B	49059724	0				
9420	C	49069142	0				
9420	C	49078562	0				
9421	A	49087982	1				
9421	B	49097403	0				
9422	B	49106824	0				
9424	B	49116246	0				
9426	A	49125670	1				
9428	E	49135096	0				
9429	D	49144524	0				
9431	A	49153953	1				
9433	B	49163384	0				
9433	B	49172817	0				
9434	A	49182250	1				
9434	A	49191684	1				
9434	E	49201118	0				
9435	B	49210552	0				
9437	C	49219987	0				
9437	C	49229424	0				
9438	B	49238861	0				
9438	A	49248299	1				
9439	D	49257737	0				
9440	C	49267176	0				
9440	E	49276616	0				
9440	D	49286056	0				
9442	A	49295496	1				
9442	D	49304938	0				
9443	C	49314380	0				
9443	C	49323823	0				
9443	E	49333266	0				
9444	A	49342709	1				
9444	A	49352153	1				
9444	A	49361597	1				
9445	D	49371041	0				
9446	A	49380486	1				
9447	B	49389932	0				
9448	C	49399379	0				
9448	E	49408827	0				
9450	D	49418275	0				
9451	A	49427725	1				
9451	D	49437176	0				
9452	B	49446627	0				
9454	E	49456079	0				
9454	A	49465533	1				
9454	D	49474987	0				
9454	C	49484441	0				
9455	D	49493895	0				
9456	C	49503350	0				
9456	B	49512806	0				
9456	B	49522262	0				
9457	C	49531718	0				
9458	E	49541175	0				
9459	D	49550633	0				
9460	A	49560092	1				
9461	B	49569552	0				
9461	D	49579013	0				
9461	E	49588474	0				
9462	B	49597935	0				
9462	B	49607397	0				
9463	A	49616859	1				
9464	E	49626322	0				
9464	B	49635786	0				
9465	A	49645250	1				
9465	B	49654715	0				
9465	E	49664180	0				
9466	B	49673645	0				
9466	A	49683111	1				
9466	B	49692577	0				
9467	B	49702043	0				
9469	B	49711510	0				
9469	C	49720979	0				
9469	E	49730448	0				
9470	B	49739917	0				
9471	B	49749387	0				
9471	D	49758858	0				
9472	D	49768329	0				
9472	C	49777801	0				
9473	A	49787273	1				
9475	B	49796746	0				
9475	D	49806221	0				
9476	C	49815696	0				
9477	E	49825172	0				
9479	A	49834649	1				
9479	D	49844128	0				
9480	C	49853607	0				
9481	D	49863087	0				
9482	C	49872568	0				
9482	C	49882050	0				
9482	D	49891532	0				
9483	E	49901014	0				
9484	C	49910497	0				
9484	A	49919981	1				
9485	C	49929465	0				
9486	A	49938950	1				
9486	C	49948436	0				
9489	A	49957922	1				
9490	D	49967411	0				
9492	A	49976901	1				
9493	E	49986393	0				
9493	D	49995886	0				
9494	B	50005379	0				
9495	C	50014873	0				
9496	B	50024368	0				
9496	E	50033864	0				
9498	E	50043360	0				
9499	E	50052858	0				
9499	E	50062357	0				
9500	A	50071856	1				
9500	A	50081356	1				
9502	A	50090856	1				
9502	B	50100358	0				
9503	A	50109860	1				
9503	B	50119363	0				
9506	A	50128866	1				
9507	E	50138372	0				
9507	C	50147879	0				
9507	E	50157386	0				
9507	E	50166893	0				
9508	C	50176400	0				
9508	C	50185908	0				
9509	C	50195416	0				
9510	A	50204925	1				
9510	E	50214435	0				
9511	D	50223945	0				
9512	D	50233456	0				
9513	C	50242968	0				
9515	A	50252481	1				
9516	A	50261996	1				
9518	E	50271512	0				
9518	E	50281030	0				
9520	B	50290548	0				
9520	B	50300068	0				
9522	C	50309588	0				
9522	C	50319110	0				
9522	E	50328632	0				
9523	E	50338154	0				
9523	D	50347677	0				
9524	A	50357200	1				
9528	D	50366724	0				
9528	E	50376252	0				
9529	A	50385780	1				
9529	E	50395309	0				
9530	A	50404838	1				
9530	D	50414368	0				
9531	D	50423898	0				
9532	B	50433429	0				
9532	B	50442961	0				
9533	C	50452493	0				
9533	B	50462026	0				
9534	E	50471559	0				
9535	E	50481093	0				
9535	E	50490628	0				
9536	D	50500163	0				
9536	E	50509699	0				
9538	C	50519235	0				
9538	E	50528773	0				
9542	A	50538311	1				
9547	E	50547853	0				
9548	B	50557400	0				
9548	B	50566948	0				
9548	D	50576496	0				
9552	A	50586044	1				
9552	C	50595596	0				
9553	C	50605148	0				
9553	C	50614701	0				
9555	C	50624254	0				
9556	C	50633809	0				
9557	A	50643365	1				
9557	D	50652922	0				
9558	B	50662479	0				
9558	B	50672037	0				
9559	A	50681595	1				
9559	B	50691154	0				
9560	B	50700713	0				
9560	C	50710273	0				
9561	D	50719833	0				
9563	C	50729394	0				
9566	B	50738957	0				
9567	E	50748523	0				
9568	A	50758090	1				
9569	C	50767658	0				
9569	C	50777227	0				
9571	E	50786796	0				
9571	A	50796367	1				
9571	B	50805938	0				
9571	B	50815509	0				
9571	B	50825080	0				
9572	A	50834651	1				
9573	E	50844223	0				
9573	C	50853796	0				
9575	E	50863369	0				
9576	D	50872944	0				
9577	A	50882520	1				
9577	A	50892097	1				
9577	D	50901674	0				
9579	D	50911251	0				
9582	C	50920830	0				
9582	D	50930412	0				
9585	E	50939994	0				
9585	B	50949579	0				
9586	A	50959164	1				
9587	A	50968750	1				
9589	E	50978337	0				
9589	D	50987926	0				
9589	C	50997515	0				
9590	B	51007104	0				
9591	E	51016694	0				
9591	D	51026285	0				
9591	D	51035876	0				
9594	A	51045467	1				
9595	B	51055061	0				
9595	A	51064656	1				
9597	A	51074251	1				
9603	C	51083848	0				
9603	A	51093451	1				
9603	D	51103054	0				
9604	E	51112657	0				
9605	D	51122261	0				
9605	C	51131866	0				
9606	C	51141471	0				
9609	A	51151077	1				
9610	C	51160686	0				
9611	D	51170296	0				
9611	C	51179907	0				
9612	A	51189518	1				
9613	C	51199130	0				
9613	B	51208743	0				
9613	C	51218356	0				
9613	C	51227969	0				
9614	B	51237582	0				
9614	A	51247196	1				
9615	D	51256810	0				
9616	C	51266425	0				
9617	C	51276041	0				
9618	B	51285658	0				
9618	D	51295276	0				
9619	C	51304894	0				
9621	A	51314513	1				
9622	E	51324134	0				
9623	A	51333756	1				
9623	E	51343379	0				
9624	B	51353002	0				
9625	B	51362626	0				
9625	E	51372251	0				
9625	C	51381876	0				
9626	C	51391501	0				
9626	C	51401127	0				
9628	C	51410753	0				
9628	C	51420381	0				
9629	B	51430009	0				
9629	A	51439638	1				
9629	A	51449267	1				
9631	A	51458896	1				
9631	A	51468527	1				
9634	D	51478158	0				
9634	C	51487792	0				
9634	D	51497426	0				
9635	B	51507060	0				
9635	B	51516695	0				
9636	A	51526330	1				
9636	A	51535966	1				
9637	C	51545602	0				
9638	A	51555239	1				
9638	B	51564877	0				
9638	A	51574515	1				
9638	E	51584153	0				
9640	B	51593791	0				
9641	C	51603431	0				
9641	E	51613072	0				
9642	A	51622713	1				
9644	D	51632355	0				
9644	E	51641999	0				
9646	C	51651643	0				
9646	B	51661289	0				
9647	C	51670935	0				
9647	B	51680582	0				
9647	A	51690229	1				
9647	B	51699876	0				
9651	D	51709523	0				
9651	C	51719174	0				
9651	C	51728825	0				
9652	D	51738476	0				
9654	C	51748128	0				
9654	B	51757782	0				
9655	A	51767436	1				
9658	C	51777091	0				
9659	B	51786749	0				
9659	C	51796408	0				
9663	E	51806067	0				
9664	D	51815730	0				
9665	C	51825394	0				
9666	E	51835059	0				
9666	B	51844725	0				
9667	E	51854391	0				
9667	E	51864058	0				
9668	E	51873725	0				
9670	D	51883393	0				
9670	D	51893063	0				
9670	C	51902733	0				
9670	E	51912403	0				
9671	C	51922073	0				
9675	E	51931744	0				
9675	D	51941419	0				
9677	E	51951094	0				
9680	D	51960771	0				
9680	B	51970451	0				
9681	E	51980131	0				
9681	E	51989812	0				
9683	C	51999493	0				
9683	C	52009176	0				
9683	D	52018859	0				
9684	E	52028542	0				
9685	A	52038226	1				
9685	E	52047911	0				
9686	D	52057596	0				
9689	D	52067282	0				
9689	C	52076971	0				
9690	D	52086660	0				
9690	D	52096350	0				
9692	E	52106040	0				
9692	D	52115732	0				
9692	B	52125424	0				
9693	E	52135116	0				
9694	D	52144809	0				
9694	A	52154503	1				
9695	B	52164197	0				
9695	E	52173892	0				
9699	B	52183587	0				
9699	E	52193286	0				
9700	B	52202985	0				
9701	E	52212685	0				
9703	A	52222386	1				
9704	B	52232089	0				
9705	C	52241793	0				
9707	B	52251498	0				
9708	C	52261205	0				
9709	D	52270913	0				
9711	D	52280622	0				
9711	E	52290333	0				
9711	A	52300044	1				
9713	C	52309755	0				
9715	B	52319468	0				
9716	A	52329183	1				
9719	B	52338899	0				
9721	C	52348618	0				
9721	E	52358339	0				
9721	D	52368060	0				
9722	C	52377781	0				
9725	C	52387503	0				
9726	E	52397228	0				
9727	D	52406954	0				
9727	D	52416681	0				
9728	A	52426408	1				
9729	B	52436136	0				
9729	D	52445865	0				
9730	E	52455594	0				
9730	B	52465324	0				
9730	D	52475054	0				
9731	B	52484784	0				
9731	C	52494515	0				
9732	E	52504246	0				
9732	B	52513978	0				
9734	D	52523710	0				
9736	C	52533444	0				
9736	C	52543180	0				
9736	D	52552916	0				
9737	D	52562652	0				
9738	B	52572389	0				
9738	B	52582127	0				
9744	C	52591865	0				
9745	A	52601609	1				
9745	E	52611354	0				
9745	B	52621099	0				
9745	B	52630844	0				
9746	C	52640589	0				
9749	C	52650335	0				
9750	B	52660084	0				
9750	E	52669834	0				
9752	D	52679584	0				
9752	A	52689336	1				
9752	C	52699088	0				
9753	B	52708840	0				
9753	B	52718593	0				
9755	B	52728346	0				
9756	A	52738101	1				
9758	D	52747857	0				
9758	E	52757615	0				
9759	E	52767373	0				
9761	B	52777132	0				
9764	C	52786893	0				
9766	E	52796657	0				
9769	A	52806423	1				
9769	E	52816192	0				
9770	A	52825961	1				
9771	E	52835731	0				
9773	B	52845502	0				
9774	C	52855275	0				
9775	B	52865049	0				
9775	E	52874824	0				
9776	E	52884599	0				
9776	C	52894375	0				
9776	D	52904151	0				
9778	E	52913927	0				
9783	E	52923705	0				
9785	C	52933488	0				
9785	E	52943273	0				
9787	B	52953058	0				
9787	E	52962845	0				
9787	A	52972632	1				
9788	B	52982419	0				
9788	E	52992207	0				
9788	E	53001995	0				
9789	A	53011783	1				
9789	E	53021572	0				
9792	C	53031361	0				
9792	A	53041153	1				
9794	C	53050945	0				
9795	B	53060739	0				
9796	B	53070534	0				
9797	D	53080330	0				
9798	D	53090127	0				
9798	D	53099925	0				
9800	D	53109723	0				
9800	A	53119523	1				
9800	D	53129323	0				
9801	E	53139123	0				
9802	E	53148924	0				
9802	E	53158726	0				
9804	C	53168528	0				
9805	E	53178332	0				
9805	D	53188137	0				
9805	E	53197942	0				
9805	D	53207747	0				
9806	E	53217552	0				
9807	A	53227358	1				
9808	A	53237165	1				
9809	E	53246973	0				
9809	E	53256782	0				
9811	E	53266591	0				
9812	D	53276402	0				
9812	C	53286214	0				
9813	E	53296026	0				
9813	C	53305839	0				
9814	E	53315652	0				
9814	C	53325466	0				
9815	B	53335280	0				
9817	E	53345095	0				
9817	C	53354912	0				
9818	E	53364729	0				
9818	A	53374547	1				
9819	A	53384365	1				
9822	C	53394184	0				
9822	C	53404006	0				
9824	C	53413828	0				
9826	C	53423652	0				
9826	C	53433478	0				
9828	B	53443304	0				
9829	E	53453132	0				
9831	B	53462961	0				
9832	C	53472792	0				
9833	B	53482624	0				
9833	E	53492457	0				
9835	D	53502290	0				
9836	B	53512125	0				
9837	B	53521961	0				
9838	D	53531798	0				
9839	A	53541636	1				
9839	A	53551475	1				
9840	C	53561314	0				
9841	B	53571154	0				
9844	D	53580995	0				
9844	A	53590839	1				
9844	D	53600683	0				
9845	E	53610527	0				
9846	A	53620372	1				
9846	A	53630218	1				
9847	D	53640064	0				
9848	A	53649911	1				
9848	B	53659759	0				
9848	D	53669607	0				
9849	E	53679455	0				
9849	C	53689304	0				
9851	A	53699153	1				
9851	B	53709004	0				
9851	E	53718855	0				
9853	C	53728706	0				
9853	A	53738559	1				
9856	A	53748412	1				
9857	B	53758268	0				
9860	C	53768125	0				
9860	E	53777985	0				
9861	C	53787845	0				
9862	C	53797706	0				
9864	A	53807568	1				
9864	A	53817432	1				
9864	C	53827296	0				
9866	C	53837160	0				
9866	C	53847026	0				
9867	E	53856892	0				
9867	C	53866759	0				
9867	E	53876626	0				
9869	B	53886493	0				
9869	D	53896362	0				
9869	D	53906231	0				
9872	B	53916100	0				
9875	D	53925972	0				
9876	D	53935847	0				
9877	C	53945723	0				
9877	E	53955600	0				
